threshold	branching_factor	n_clusters	Silhouette_score	Davies-Bouldin_score	Calinski-Harabasz_score
1.5	13	40	0.0	0.0	0.0
1.5	13	60	0.0	0.0	0.0
1.5	13	80	0.0	0.0	0.0
1.5	13	100	0.0	0.0	0.0
1.5	13	120	0.0	0.0	0.0
1.5	13	140	0.0	0.0	0.0
1.5	13	160	0.0	0.0	0.0
1.5	13	180	0.0	0.0	0.0
1.5	13	200	0.0	0.0	0.0
1.5	13	220	0.0	0.0	0.0
1.5	13	240	0.0	0.0	0.0
1.5	13	260	0.0	0.0	0.0
1.5	13	280	0.0	0.0	0.0
1.5	13	300	0.0	0.0	0.0
1.5	13	320	0.0	0.0	0.0
1.5	13	340	0.0	0.0	0.0
1.5	13	360	0.0	0.0	0.0
1.5	13	380	0.0	0.0	0.0
1.5	13	400	0.0	0.0	0.0
1.5	13	420	0.0	0.0	0.0
1.5	13	440	0.0	0.0	0.0
1.5	13	460	0.0	0.0	0.0
1.5	13	480	0.0	0.0	0.0
1.5	13	500	0.0	0.0	0.0
1.5	13	520	0.0	0.0	0.0
1.5	13	540	0.0	0.0	0.0
1.5	13	560	0.0	0.0	0.0
1.5	13	580	0.0	0.0	0.0
1.5	13	600	0.0	0.0	0.0
1.5	14	20	0.0	0.0	0.0
1.5	14	40	0.0	0.0	0.0
1.5	14	60	0.0	0.0	0.0
1.5	14	80	0.0	0.0	0.0
1.5	14	100	0.0	0.0	0.0
1.5	14	120	0.0	0.0	0.0
1.5	14	140	0.0	0.0	0.0
1.5	14	160	0.0	0.0	0.0
1.5	14	180	0.0	0.0	0.0
1.5	14	200	0.0	0.0	0.0
1.5	14	220	0.0	0.0	0.0
1.5	14	240	0.0	0.0	0.0
1.5	14	260	0.0	0.0	0.0
1.5	14	280	0.0	0.0	0.0
1.5	14	300	0.0	0.0	0.0
1.5	14	320	0.0	0.0	0.0
1.5	14	340	0.0	0.0	0.0
1.5	14	360	0.0	0.0	0.0
1.5	14	380	0.0	0.0	0.0
1.5	14	400	0.0	0.0	0.0
1.5	14	420	0.0	0.0	0.0
1.5	14	440	0.0	0.0	0.0
1.5	14	460	0.0	0.0	0.0
1.5	14	480	0.0	0.0	0.0
1.5	14	500	0.0	0.0	0.0
1.5	14	520	0.0	0.0	0.0
1.5	14	540	0.0	0.0	0.0
1.5	14	560	0.0	0.0	0.0
1.5	14	580	0.0	0.0	0.0
1.5	14	600	0.0	0.0	0.0
1.5	15	20	0.0	0.0	0.0
1.5	15	40	0.0	0.0	0.0
1.5	15	60	0.0	0.0	0.0
1.5	15	80	0.0	0.0	0.0
1.5	15	100	0.0	0.0	0.0
1.5	15	120	0.0	0.0	0.0
1.5	15	140	0.0	0.0	0.0
1.5	15	160	0.0	0.0	0.0
1.5	15	180	0.0	0.0	0.0
1.5	15	200	0.0	0.0	0.0
1.5	15	220	0.0	0.0	0.0
1.5	15	240	0.0	0.0	0.0
1.5	15	260	0.0	0.0	0.0
1.5	15	280	0.0	0.0	0.0
1.5	15	300	0.0	0.0	0.0
1.5	15	320	0.0	0.0	0.0
1.5	15	340	0.0	0.0	0.0
1.5	15	360	0.0	0.0	0.0
1.5	15	380	0.0	0.0	0.0
1.5	15	400	0.0	0.0	0.0
1.5	15	420	0.0	0.0	0.0
1.5	15	440	0.0	0.0	0.0
1.5	15	460	0.0	0.0	0.0
1.5	15	480	0.0	0.0	0.0
1.5	15	500	0.0	0.0	0.0
1.5	15	520	0.0	0.0	0.0
1.5	15	540	0.0	0.0	0.0
1.5	15	560	0.0	0.0	0.0
1.5	15	580	0.0	0.0	0.0
1.5	15	600	0.0	0.0	0.0
1.6	5	20	0.0	0.0	0.0
1.6	5	40	0.0	0.0	0.0
1.6	5	60	0.0	0.0	0.0
1.6	5	80	0.0	0.0	0.0
1.6	5	100	0.0	0.0	0.0
1.6	5	120	0.0	0.0	0.0
1.6	5	140	0.0	0.0	0.0
1.6	5	160	0.0	0.0	0.0
1.6	5	180	0.0	0.0	0.0
1.6	5	200	0.0	0.0	0.0
1.6	5	220	0.0	0.0	0.0
1.6	5	240	0.0	0.0	0.0
1.6	5	260	0.0	0.0	0.0
1.6	5	280	0.0	0.0	0.0
1.6	5	300	0.0	0.0	0.0
1.6	5	320	0.0	0.0	0.0
1.6	5	340	0.0	0.0	0.0
1.6	5	360	0.0	0.0	0.0
1.6	5	380	0.0	0.0	0.0
1.6	5	400	0.0	0.0	0.0
1.6	5	420	0.0	0.0	0.0
1.6	5	440	0.0	0.0	0.0
1.6	5	460	0.0	0.0	0.0
1.6	5	480	0.0	0.0	0.0
1.6	5	500	0.0	0.0	0.0
1.6	5	520	0.0	0.0	0.0
1.6	5	540	0.0	0.0	0.0
1.6	5	560	0.0	0.0	0.0
1.6	5	580	0.0	0.0	0.0
1.6	5	600	0.0	0.0	0.0
1.6	6	20	0.0	0.0	0.0
1.6	6	40	0.0	0.0	0.0
1.6	6	60	0.0	0.0	0.0
1.6	6	80	0.0	0.0	0.0
1.6	6	100	0.0	0.0	0.0
1.6	6	120	0.0	0.0	0.0
1.6	6	140	0.0	0.0	0.0
1.6	6	160	0.0	0.0	0.0
1.6	6	180	0.0	0.0	0.0
1.6	6	200	0.0	0.0	0.0
1.6	6	220	0.0	0.0	0.0
1.6	6	240	0.0	0.0	0.0
1.6	6	260	0.0	0.0	0.0
1.6	6	280	0.0	0.0	0.0
1.6	6	300	0.0	0.0	0.0
1.6	6	320	0.0	0.0	0.0
1.6	6	340	0.0	0.0	0.0
1.6	6	360	0.0	0.0	0.0
1.6	6	380	0.0	0.0	0.0
1.6	6	400	0.0	0.0	0.0
1.6	6	420	0.0	0.0	0.0
1.6	6	440	0.0	0.0	0.0
1.6	6	460	0.0	0.0	0.0
1.6	6	480	0.0	0.0	0.0
1.6	6	500	0.0	0.0	0.0
1.6	6	520	0.0	0.0	0.0
1.6	6	540	0.0	0.0	0.0
1.6	6	560	0.0	0.0	0.0
1.6	6	580	0.0	0.0	0.0
1.6	6	600	0.0	0.0	0.0
1.6	7	20	0.0	0.0	0.0
1.6	7	40	0.0	0.0	0.0
1.6	7	60	0.0	0.0	0.0
1.6	7	80	0.0	0.0	0.0
1.6	7	100	0.0	0.0	0.0
1.6	7	120	0.0	0.0	0.0
1.6	7	140	0.0	0.0	0.0
1.6	7	160	0.0	0.0	0.0
1.6	7	180	0.0	0.0	0.0
1.6	7	200	0.0	0.0	0.0
1.6	7	220	0.0	0.0	0.0
1.6	7	240	0.0	0.0	0.0
1.6	7	260	0.0	0.0	0.0
1.6	7	280	0.0	0.0	0.0
1.6	7	300	0.0	0.0	0.0
1.6	7	320	0.0	0.0	0.0
1.6	7	340	0.0	0.0	0.0
1.6	7	360	0.0	0.0	0.0
1.6	7	380	0.0	0.0	0.0
1.6	7	400	0.0	0.0	0.0
1.6	7	420	0.0	0.0	0.0
1.6	7	440	0.0	0.0	0.0
1.6	7	460	0.0	0.0	0.0
1.6	7	480	0.0	0.0	0.0
1.6	7	500	0.0	0.0	0.0
1.6	7	520	0.0	0.0	0.0
1.6	7	540	0.0	0.0	0.0
1.6	7	560	0.0	0.0	0.0
1.6	7	580	0.0	0.0	0.0
1.6	7	600	0.0	0.0	0.0
1.6	8	20	0.0	0.0	0.0
1.6	8	40	0.0	0.0	0.0
1.6	8	60	0.0	0.0	0.0
1.6	8	80	0.0	0.0	0.0
1.6	8	100	0.0	0.0	0.0
1.6	8	120	0.0	0.0	0.0
1.6	8	140	0.0	0.0	0.0
1.6	8	160	0.0	0.0	0.0
1.6	8	180	0.0	0.0	0.0
1.6	8	200	0.0	0.0	0.0
1.6	8	220	0.0	0.0	0.0
1.6	8	240	0.0	0.0	0.0
1.6	8	260	0.0	0.0	0.0
1.6	8	280	0.0	0.0	0.0
1.6	8	300	0.0	0.0	0.0
1.6	8	320	0.0	0.0	0.0
1.6	8	340	0.0	0.0	0.0
1.6	8	360	0.0	0.0	0.0
1.6	8	380	0.0	0.0	0.0
1.6	8	400	0.0	0.0	0.0
1.6	8	420	0.0	0.0	0.0
1.6	8	440	0.0	0.0	0.0
1.6	8	460	0.0	0.0	0.0
1.6	8	480	0.0	0.0	0.0
1.6	8	500	0.0	0.0	0.0
1.6	8	520	0.0	0.0	0.0
1.6	8	540	0.0	0.0	0.0
1.6	8	560	0.0	0.0	0.0
1.6	8	580	0.0	0.0	0.0
1.6	8	600	0.0	0.0	0.0
1.6	9	20	0.0	0.0	0.0
1.6	9	40	0.0	0.0	0.0
1.6	9	60	0.0	0.0	0.0
1.6	9	80	0.0	0.0	0.0
1.6	9	100	0.0	0.0	0.0
1.6	9	120	0.0	0.0	0.0
1.6	9	140	0.0	0.0	0.0
1.6	9	160	0.0	0.0	0.0
1.6	9	180	0.0	0.0	0.0
1.6	9	200	0.0	0.0	0.0
1.6	9	220	0.0	0.0	0.0
1.6	9	240	0.0	0.0	0.0
1.6	9	260	0.0	0.0	0.0
1.6	9	280	0.0	0.0	0.0
1.6	9	300	0.0	0.0	0.0
1.6	9	320	0.0	0.0	0.0
1.6	9	340	0.0	0.0	0.0
1.6	9	360	0.0	0.0	0.0
1.6	9	380	0.0	0.0	0.0
1.6	9	400	0.0	0.0	0.0
1.6	9	420	0.0	0.0	0.0
1.6	9	440	0.0	0.0	0.0
1.6	9	460	0.0	0.0	0.0
1.6	9	480	0.0	0.0	0.0
1.6	9	500	0.0	0.0	0.0
1.6	9	520	0.0	0.0	0.0
1.6	9	540	0.0	0.0	0.0
1.6	9	560	0.0	0.0	0.0
1.6	9	580	0.0	0.0	0.0
1.6	9	600	0.0	0.0	0.0
1.6	10	20	0.0	0.0	0.0
1.6	10	40	0.0	0.0	0.0
1.6	10	60	0.0	0.0	0.0
1.6	10	80	0.0	0.0	0.0
1.6	10	100	0.0	0.0	0.0
1.6	10	120	0.0	0.0	0.0
1.6	10	140	0.0	0.0	0.0
1.6	10	160	0.0	0.0	0.0
1.6	10	180	0.0	0.0	0.0
1.6	10	200	0.0	0.0	0.0
1.6	10	220	0.0	0.0	0.0
1.6	10	240	0.0	0.0	0.0
1.6	10	260	0.0	0.0	0.0
1.6	10	280	0.0	0.0	0.0
1.6	10	300	0.0	0.0	0.0
1.6	10	320	0.0	0.0	0.0
1.6	10	340	0.0	0.0	0.0
1.6	10	360	0.0	0.0	0.0
1.6	10	380	0.0	0.0	0.0
1.6	10	400	0.0	0.0	0.0
1.6	10	420	0.0	0.0	0.0
1.6	10	440	0.0	0.0	0.0
1.6	10	460	0.0	0.0	0.0
1.6	10	480	0.0	0.0	0.0
1.6	10	500	0.0	0.0	0.0
1.6	10	520	0.0	0.0	0.0
1.6	10	540	0.0	0.0	0.0
1.6	10	560	0.0	0.0	0.0
1.6	10	580	0.0	0.0	0.0
1.6	10	600	0.0	0.0	0.0
1.6	11	20	0.0	0.0	0.0
1.6	11	40	0.0	0.0	0.0
1.6	11	60	0.0	0.0	0.0
1.6	11	80	0.0	0.0	0.0
1.6	11	100	0.0	0.0	0.0
1.6	11	120	0.0	0.0	0.0
1.6	11	140	0.0	0.0	0.0
1.6	11	160	0.0	0.0	0.0
1.6	11	180	0.0	0.0	0.0
1.6	11	200	0.0	0.0	0.0
1.6	11	220	0.0	0.0	0.0
1.6	11	240	0.0	0.0	0.0
1.6	11	260	0.0	0.0	0.0
1.6	11	280	0.0	0.0	0.0
1.6	11	300	0.0	0.0	0.0
1.6	11	320	0.0	0.0	0.0
1.6	11	340	0.0	0.0	0.0
1.6	11	360	0.0	0.0	0.0
1.6	11	380	0.0	0.0	0.0
1.6	11	400	0.0	0.0	0.0
1.6	11	420	0.0	0.0	0.0
1.6	11	440	0.0	0.0	0.0
1.6	11	460	0.0	0.0	0.0
1.6	11	480	0.0	0.0	0.0
1.6	11	500	0.0	0.0	0.0
1.6	11	520	0.0	0.0	0.0
1.6	11	540	0.0	0.0	0.0
1.6	11	560	0.0	0.0	0.0
1.6	11	580	0.0	0.0	0.0
1.6	11	600	0.0	0.0	0.0
1.6	12	20	0.0	0.0	0.0
1.6	12	40	0.0	0.0	0.0
1.6	12	60	0.0	0.0	0.0
1.6	12	80	0.0	0.0	0.0
1.6	12	100	0.0	0.0	0.0
1.6	12	120	0.0	0.0	0.0
1.6	12	140	0.0	0.0	0.0
1.6	12	160	0.0	0.0	0.0
1.6	12	180	0.0	0.0	0.0
1.6	12	200	0.0	0.0	0.0
1.6	12	220	0.0	0.0	0.0
1.6	12	240	0.0	0.0	0.0
1.6	12	260	0.0	0.0	0.0
1.6	12	280	0.0	0.0	0.0
1.6	12	300	0.0	0.0	0.0
1.6	12	320	0.0	0.0	0.0
1.6	12	340	0.0	0.0	0.0
1.6	12	360	0.0	0.0	0.0
1.6	12	380	0.0	0.0	0.0
1.6	12	400	0.0	0.0	0.0
1.6	12	420	0.0	0.0	0.0
1.6	12	440	0.0	0.0	0.0
1.6	12	460	0.0	0.0	0.0
1.6	12	480	0.0	0.0	0.0
1.6	12	500	0.0	0.0	0.0
1.6	12	520	0.0	0.0	0.0
1.6	12	540	0.0	0.0	0.0
1.6	12	560	0.0	0.0	0.0
1.6	12	580	0.0	0.0	0.0
1.6	12	600	0.0	0.0	0.0
1.6	13	20	0.0	0.0	0.0
1.6	13	40	0.0	0.0	0.0
1.6	13	60	0.0	0.0	0.0
1.6	13	80	0.0	0.0	0.0
1.6	13	100	0.0	0.0	0.0
1.6	13	120	0.0	0.0	0.0
1.6	13	140	0.0	0.0	0.0
1.6	13	160	0.0	0.0	0.0
1.6	13	180	0.0	0.0	0.0
1.6	13	200	0.0	0.0	0.0
1.6	13	220	0.0	0.0	0.0
1.6	13	240	0.0	0.0	0.0
1.6	13	260	0.0	0.0	0.0
1.6	13	280	0.0	0.0	0.0
1.6	13	300	0.0	0.0	0.0
1.6	13	320	0.0	0.0	0.0
1.6	13	340	0.0	0.0	0.0
1.6	13	360	0.0	0.0	0.0
1.6	13	380	0.0	0.0	0.0
1.6	13	400	0.0	0.0	0.0
1.6	13	420	0.0	0.0	0.0
1.6	13	440	0.0	0.0	0.0
1.6	13	460	0.0	0.0	0.0
1.6	13	480	0.0	0.0	0.0
1.6	13	500	0.0	0.0	0.0
1.6	13	520	0.0	0.0	0.0
1.6	13	540	0.0	0.0	0.0
1.6	13	560	0.0	0.0	0.0
1.6	13	580	0.0	0.0	0.0
1.6	13	600	0.0	0.0	0.0
1.6	14	20	0.0	0.0	0.0
1.6	14	40	0.0	0.0	0.0
1.6	14	60	0.0	0.0	0.0
1.6	14	80	0.0	0.0	0.0
1.6	14	100	0.0	0.0	0.0
1.6	14	120	0.0	0.0	0.0
1.6	14	140	0.0	0.0	0.0
1.6	14	160	0.0	0.0	0.0
1.6	14	180	0.0	0.0	0.0
1.6	14	200	0.0	0.0	0.0
1.6	14	220	0.0	0.0	0.0
1.6	14	240	0.0	0.0	0.0
1.6	14	260	0.0	0.0	0.0
1.6	14	280	0.0	0.0	0.0
1.6	14	300	0.0	0.0	0.0
1.6	14	320	0.0	0.0	0.0
1.6	14	340	0.0	0.0	0.0
1.6	14	360	0.0	0.0	0.0
1.6	14	380	0.0	0.0	0.0
1.6	14	400	0.0	0.0	0.0
1.6	14	420	0.0	0.0	0.0
1.6	14	440	0.0	0.0	0.0
1.6	14	460	0.0	0.0	0.0
1.6	14	480	0.0	0.0	0.0
1.6	14	500	0.0	0.0	0.0
1.6	14	520	0.0	0.0	0.0
1.6	14	540	0.0	0.0	0.0
1.6	14	560	0.0	0.0	0.0
1.6	14	580	0.0	0.0	0.0
1.6	14	600	0.0	0.0	0.0
1.6	15	20	0.0	0.0	0.0
1.6	15	40	0.0	0.0	0.0
1.6	15	60	0.0	0.0	0.0
1.6	15	80	0.0	0.0	0.0
1.6	15	100	0.0	0.0	0.0
1.6	15	120	0.0	0.0	0.0
1.6	15	140	0.0	0.0	0.0
1.6	15	160	0.0	0.0	0.0
1.6	15	180	0.0	0.0	0.0
1.6	15	200	0.0	0.0	0.0
1.6	15	220	0.0	0.0	0.0
1.6	15	240	0.0	0.0	0.0
1.6	15	260	0.0	0.0	0.0
1.6	15	280	0.0	0.0	0.0
1.6	15	300	0.0	0.0	0.0
1.6	15	320	0.0	0.0	0.0
1.6	15	340	0.0	0.0	0.0
1.6	15	360	0.0	0.0	0.0
1.6	15	380	0.0	0.0	0.0
1.6	15	400	0.0	0.0	0.0
1.6	15	420	0.0	0.0	0.0
1.6	15	440	0.0	0.0	0.0
1.6	15	460	0.0	0.0	0.0
1.6	15	480	0.0	0.0	0.0
1.6	15	500	0.0	0.0	0.0
1.6	15	520	0.0	0.0	0.0
1.6	15	540	0.0	0.0	0.0
1.6	15	560	0.0	0.0	0.0
1.6	15	580	0.0	0.0	0.0
1.6	15	600	0.0	0.0	0.0
1.7	5	20	0.0	0.0	0.0
1.7	5	40	0.0	0.0	0.0
1.7	5	60	0.0	0.0	0.0
1.7	5	80	0.0	0.0	0.0
1.7	5	100	0.0	0.0	0.0
1.7	5	120	0.0	0.0	0.0
1.7	5	140	0.0	0.0	0.0
1.7	5	160	0.0	0.0	0.0
1.7	5	180	0.0	0.0	0.0
1.7	5	200	0.0	0.0	0.0
1.7	5	220	0.0	0.0	0.0
1.7	5	240	0.0	0.0	0.0
1.7	5	260	0.0	0.0	0.0
1.7	5	280	0.0	0.0	0.0
1.7	5	300	0.0	0.0	0.0
1.7	5	320	0.0	0.0	0.0
1.7	5	340	0.0	0.0	0.0
1.7	5	360	0.0	0.0	0.0
1.7	5	380	0.0	0.0	0.0
1.7	5	400	0.0	0.0	0.0
1.7	5	420	0.0	0.0	0.0
1.7	5	440	0.0	0.0	0.0
1.7	5	460	0.0	0.0	0.0
1.7	5	480	0.0	0.0	0.0
1.7	5	500	0.0	0.0	0.0
1.7	5	520	0.0	0.0	0.0
1.7	5	540	0.0	0.0	0.0
1.7	5	560	0.0	0.0	0.0
1.7	5	580	0.0	0.0	0.0
1.7	5	600	0.0	0.0	0.0
1.7	6	20	0.0	0.0	0.0
1.7	6	40	0.0	0.0	0.0
1.7	6	60	0.0	0.0	0.0
1.7	6	80	0.0	0.0	0.0
1.7	6	100	0.0	0.0	0.0
1.7	6	120	0.0	0.0	0.0
1.7	6	140	0.0	0.0	0.0
1.7	6	160	0.0	0.0	0.0
1.7	6	180	0.0	0.0	0.0
1.7	6	200	0.0	0.0	0.0
1.7	6	220	0.0	0.0	0.0
1.7	6	240	0.0	0.0	0.0
1.7	6	260	0.0	0.0	0.0
1.7	6	280	0.0	0.0	0.0
1.7	6	300	0.0	0.0	0.0
1.7	6	320	0.0	0.0	0.0
1.7	6	340	0.0	0.0	0.0
1.7	6	360	0.0	0.0	0.0
1.7	6	380	0.0	0.0	0.0
1.7	6	400	0.0	0.0	0.0
1.7	6	420	0.0	0.0	0.0
1.7	6	440	0.0	0.0	0.0
1.7	6	460	0.0	0.0	0.0
1.7	6	480	0.0	0.0	0.0
1.7	6	500	0.0	0.0	0.0
1.7	6	520	0.0	0.0	0.0
1.7	6	540	0.0	0.0	0.0
1.7	6	560	0.0	0.0	0.0
1.7	6	580	0.0	0.0	0.0
1.7	6	600	0.0	0.0	0.0
1.7	7	20	0.0	0.0	0.0
1.7	7	40	0.0	0.0	0.0
1.7	7	60	0.0	0.0	0.0
1.7	7	80	0.0	0.0	0.0
1.7	7	100	0.0	0.0	0.0
1.7	7	120	0.0	0.0	0.0
1.7	7	140	0.0	0.0	0.0
1.7	7	160	0.0	0.0	0.0
1.7	7	180	0.0	0.0	0.0
1.7	7	200	0.0	0.0	0.0
1.7	7	220	0.0	0.0	0.0
1.7	7	240	0.0	0.0	0.0
1.7	7	260	0.0	0.0	0.0
1.7	7	280	0.0	0.0	0.0
1.7	7	300	0.0	0.0	0.0
1.7	7	320	0.0	0.0	0.0
1.7	7	340	0.0	0.0	0.0
1.7	7	360	0.0	0.0	0.0
1.7	7	380	0.0	0.0	0.0
1.7	7	400	0.0	0.0	0.0
1.7	7	420	0.0	0.0	0.0
1.7	7	440	0.0	0.0	0.0
1.7	7	460	0.0	0.0	0.0
1.7	7	480	0.0	0.0	0.0
1.7	7	500	0.0	0.0	0.0
1.7	7	520	0.0	0.0	0.0
1.7	7	540	0.0	0.0	0.0
1.7	7	560	0.0	0.0	0.0
1.7	7	580	0.0	0.0	0.0
1.7	7	600	0.0	0.0	0.0
1.7	8	20	0.0	0.0	0.0
1.7	8	40	0.0	0.0	0.0
1.7	8	60	0.0	0.0	0.0
1.7	8	80	0.0	0.0	0.0
1.7	8	100	0.0	0.0	0.0
1.7	8	120	0.0	0.0	0.0
1.7	8	140	0.0	0.0	0.0
1.7	8	160	0.0	0.0	0.0
1.7	8	180	0.0	0.0	0.0
1.7	8	200	0.0	0.0	0.0
1.7	8	220	0.0	0.0	0.0
1.7	8	240	0.0	0.0	0.0
1.7	8	260	0.0	0.0	0.0
1.7	8	280	0.0	0.0	0.0
1.7	8	300	0.0	0.0	0.0
1.7	8	320	0.0	0.0	0.0
1.7	8	340	0.0	0.0	0.0
1.7	8	360	0.0	0.0	0.0
1.7	8	380	0.0	0.0	0.0
1.7	8	400	0.0	0.0	0.0
1.7	8	420	0.0	0.0	0.0
1.7	8	440	0.0	0.0	0.0
1.7	8	460	0.0	0.0	0.0
1.7	8	480	0.0	0.0	0.0
1.7	8	500	0.0	0.0	0.0
1.7	8	520	0.0	0.0	0.0
1.7	8	540	0.0	0.0	0.0
1.7	8	560	0.0	0.0	0.0
1.7	8	580	0.0	0.0	0.0
1.7	8	600	0.0	0.0	0.0
1.7	9	20	0.0	0.0	0.0
1.7	9	40	0.0	0.0	0.0
1.7	9	60	0.0	0.0	0.0
1.7	9	80	0.0	0.0	0.0
1.7	9	100	0.0	0.0	0.0
1.7	9	120	0.0	0.0	0.0
1.7	9	140	0.0	0.0	0.0
1.7	9	160	0.0	0.0	0.0
1.7	9	180	0.0	0.0	0.0
1.7	9	200	0.0	0.0	0.0
1.7	9	220	0.0	0.0	0.0
1.7	9	240	0.0	0.0	0.0
1.7	9	260	0.0	0.0	0.0
1.7	9	280	0.0	0.0	0.0
1.7	9	300	0.0	0.0	0.0
1.7	9	320	0.0	0.0	0.0
1.7	9	340	0.0	0.0	0.0
1.7	9	360	0.0	0.0	0.0
1.7	9	380	0.0	0.0	0.0
1.7	9	400	0.0	0.0	0.0
1.7	9	420	0.0	0.0	0.0
1.7	9	440	0.0	0.0	0.0
1.7	9	460	0.0	0.0	0.0
1.7	9	480	0.0	0.0	0.0
1.7	9	500	0.0	0.0	0.0
1.7	9	520	0.0	0.0	0.0
1.7	9	540	0.0	0.0	0.0
1.7	9	560	0.0	0.0	0.0
1.7	9	580	0.0	0.0	0.0
1.7	9	600	0.0	0.0	0.0
1.7	10	20	0.0	0.0	0.0
1.7	10	40	0.0	0.0	0.0
1.7	10	60	0.0	0.0	0.0
1.7	10	80	0.0	0.0	0.0
1.7	10	100	0.0	0.0	0.0
1.7	10	120	0.0	0.0	0.0
1.7	10	140	0.0	0.0	0.0
1.7	10	160	0.0	0.0	0.0
1.7	10	180	0.0	0.0	0.0
1.7	10	200	0.0	0.0	0.0
1.7	10	220	0.0	0.0	0.0
1.7	10	240	0.0	0.0	0.0
1.7	10	260	0.0	0.0	0.0
1.7	10	280	0.0	0.0	0.0
1.7	10	300	0.0	0.0	0.0
1.7	10	320	0.0	0.0	0.0
1.7	10	340	0.0	0.0	0.0
1.7	10	360	0.0	0.0	0.0
1.7	10	380	0.0	0.0	0.0
1.7	10	400	0.0	0.0	0.0
1.7	10	420	0.0	0.0	0.0
1.7	10	440	0.0	0.0	0.0
1.7	10	460	0.0	0.0	0.0
1.7	10	480	0.0	0.0	0.0
1.7	10	500	0.0	0.0	0.0
1.7	10	520	0.0	0.0	0.0
1.7	10	540	0.0	0.0	0.0
1.7	10	560	0.0	0.0	0.0
1.7	10	580	0.0	0.0	0.0
1.7	10	600	0.0	0.0	0.0
1.7	11	20	0.0	0.0	0.0
1.7	11	40	0.0	0.0	0.0
1.7	11	60	0.0	0.0	0.0
1.7	11	80	0.0	0.0	0.0
1.7	11	100	0.0	0.0	0.0
1.7	11	120	0.0	0.0	0.0
1.7	11	140	0.0	0.0	0.0
1.7	11	160	0.0	0.0	0.0
1.7	11	180	0.0	0.0	0.0
1.7	11	200	0.0	0.0	0.0
1.7	11	220	0.0	0.0	0.0
1.7	11	240	0.0	0.0	0.0
1.7	11	260	0.0	0.0	0.0
1.7	11	280	0.0	0.0	0.0
1.7	11	300	0.0	0.0	0.0
1.7	11	320	0.0	0.0	0.0
1.7	11	340	0.0	0.0	0.0
1.7	11	360	0.0	0.0	0.0
1.7	11	380	0.0	0.0	0.0
1.7	11	400	0.0	0.0	0.0
1.7	11	420	0.0	0.0	0.0
1.7	11	440	0.0	0.0	0.0
1.7	11	460	0.0	0.0	0.0
1.7	11	480	0.0	0.0	0.0
1.7	11	500	0.0	0.0	0.0
1.7	11	520	0.0	0.0	0.0
1.7	11	540	0.0	0.0	0.0
1.7	11	560	0.0	0.0	0.0
1.7	11	580	0.0	0.0	0.0
1.7	11	600	0.0	0.0	0.0
1.7	12	20	0.0	0.0	0.0
1.7	12	40	0.0	0.0	0.0
1.7	12	60	0.0	0.0	0.0
1.7	12	80	0.0	0.0	0.0
1.7	12	100	0.0	0.0	0.0
1.7	12	120	0.0	0.0	0.0
1.7	12	140	0.0	0.0	0.0
1.7	12	160	0.0	0.0	0.0
1.7	12	180	0.0	0.0	0.0
1.7	12	200	0.0	0.0	0.0
1.7	12	220	0.0	0.0	0.0
1.7	12	240	0.0	0.0	0.0
1.7	12	260	0.0	0.0	0.0
1.7	12	280	0.0	0.0	0.0
1.7	12	300	0.0	0.0	0.0
1.7	12	320	0.0	0.0	0.0
1.7	12	340	0.0	0.0	0.0
1.7	12	360	0.0	0.0	0.0
1.7	12	380	0.0	0.0	0.0
1.7	12	400	0.0	0.0	0.0
1.7	12	420	0.0	0.0	0.0
1.7	12	440	0.0	0.0	0.0
1.7	12	460	0.0	0.0	0.0
1.7	12	480	0.0	0.0	0.0
1.7	12	500	0.0	0.0	0.0
1.7	12	520	0.0	0.0	0.0
1.7	12	540	0.0	0.0	0.0
1.7	12	560	0.0	0.0	0.0
1.7	12	580	0.0	0.0	0.0
1.7	12	600	0.0	0.0	0.0
1.7	13	20	0.0	0.0	0.0
1.7	13	40	0.0	0.0	0.0
1.7	13	60	0.0	0.0	0.0
1.7	13	80	0.0	0.0	0.0
1.7	13	100	0.0	0.0	0.0
1.7	13	120	0.0	0.0	0.0
1.7	13	140	0.0	0.0	0.0
1.7	13	160	0.0	0.0	0.0
1.7	13	180	0.0	0.0	0.0
1.7	13	200	0.0	0.0	0.0
1.7	13	220	0.0	0.0	0.0
1.7	13	240	0.0	0.0	0.0
1.7	13	260	0.0	0.0	0.0
1.7	13	280	0.0	0.0	0.0
1.7	13	300	0.0	0.0	0.0
1.7	13	320	0.0	0.0	0.0
1.7	13	340	0.0	0.0	0.0
1.7	13	360	0.0	0.0	0.0
1.7	13	380	0.0	0.0	0.0
1.7	13	400	0.0	0.0	0.0
1.7	13	420	0.0	0.0	0.0
1.7	13	440	0.0	0.0	0.0
1.7	13	460	0.0	0.0	0.0
1.7	13	480	0.0	0.0	0.0
1.7	13	500	0.0	0.0	0.0
1.7	13	520	0.0	0.0	0.0
1.7	13	540	0.0	0.0	0.0
1.7	13	560	0.0	0.0	0.0
1.7	13	580	0.0	0.0	0.0
1.7	13	600	0.0	0.0	0.0
1.7	14	20	0.0	0.0	0.0
1.7	14	40	0.0	0.0	0.0
1.7	14	60	0.0	0.0	0.0
1.7	14	80	0.0	0.0	0.0
1.7	14	100	0.0	0.0	0.0
1.7	14	120	0.0	0.0	0.0
1.7	14	140	0.0	0.0	0.0
1.7	14	160	0.0	0.0	0.0
